model,agent,pr_id,coverage_purpose,coverage_changes,rationale_clarity,commit_coverage,testing_guidance,readability
Deepseek-V3-0324,Copilot,3140230033,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3160932333,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3236282004,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3231526864,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3156695913,5,5,5,4,4,4
Deepseek-V3-0324,Copilot,3082132239,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3098590723,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3210633319,5,5,4,4,3,4
Deepseek-V3-0324,Copilot,3165363367,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3081082136,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3074693911,4,4,4,3,4,4
Deepseek-V3-0324,Copilot,3184133320,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3116458320,4,3,4,3,3,4
Deepseek-V3-0324,Copilot,3159939430,4,4,3,3,4,4
Deepseek-V3-0324,Copilot,3128156745,5,4,4,4,4,5
Deepseek-V3-0324,Copilot,3216644188,5,4,4,3,3,4
Deepseek-V3-0324,Copilot,3255786986,5,4,5,4,4,5
Deepseek-V3-0324,Copilot,3211560900,5,5,4,5,4,5
Deepseek-V3-0324,Copilot,3259314086,5,5,5,4,4,4
Deepseek-V3-0324,Copilot,3075031726,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3105800222,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3090228123,3,2,3,3,2,3
Deepseek-V3-0324,Copilot,3124605364,5,4,4,4,4,5
Deepseek-V3-0324,Copilot,3253658970,5,5,4,4,3,4
Deepseek-V3-0324,Copilot,3078732754,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3195843494,5,5,4,4,4,5
Deepseek-V3-0324,Copilot,3267970992,5,5,5,4,3,4
Deepseek-V3-0324,Copilot,3256255880,4,5,4,4,3,4
Deepseek-V3-0324,Copilot,3123805283,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3212056875,4,4,4,3,3,4
Deepseek-V3-0324,Copilot,3115256699,5,5,5,4,3,4
Deepseek-V3-0324,Copilot,3080501015,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3176200393,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3194389044,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3079684446,5,4,4,3,3,4
Deepseek-V3-0324,Copilot,3193068019,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3141249966,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3156381675,5,5,4,4,4,4
Deepseek-V3-0324,Copilot,3103650370,4,4,4,3,3,4
Deepseek-V3-0324,Copilot,3191233085,5,5,4,4,3,4
Deepseek-V3-0324,Copilot,3259161670,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3206451065,5,5,4,5,4,5
Deepseek-V3-0324,Copilot,3125876679,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3151370964,5,4,4,4,4,4
Deepseek-V3-0324,Copilot,3128349894,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3133474971,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3207915930,5,5,4,3,4,5
Deepseek-V3-0324,Copilot,3076780891,5,4,4,4,4,4
Deepseek-V3-0324,Copilot,3134302678,5,4,4,4,4,4
Deepseek-V3-0324,Copilot,3183787910,4,3,3,2,3,4
Deepseek-V3-0324,Copilot,3207665528,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3155342154,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3161504115,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3127353854,5,4,5,4,3,4
Deepseek-V3-0324,Copilot,3105060307,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3199071386,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3079443782,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3226091042,5,5,4,4,4,4
Deepseek-V3-0324,Copilot,3145777953,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3138551256,4,5,4,4,4,4
Deepseek-V3-0324,Copilot,3223289542,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3189930955,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3174774896,4,5,4,4,4,4
Deepseek-V3-0324,Copilot,3147419646,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3146310178,5,4,5,5,4,5
Deepseek-V3-0324,Copilot,3076401687,5,4,4,4,4,4
Deepseek-V3-0324,Copilot,3136585491,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3203097519,5,5,4,5,4,5
Deepseek-V3-0324,Copilot,3182625993,5,5,5,4,3,4
Deepseek-V3-0324,Copilot,3166186032,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3088332858,3,1,3,2,1,3
Deepseek-V3-0324,Copilot,3166279802,5,5,5,5,4,4
Deepseek-V3-0324,Copilot,3190392108,4,4,3,4,4,4
Deepseek-V3-0324,Copilot,3236562599,3,2,3,1,2,3
Deepseek-V3-0324,Copilot,3203475267,5,4,5,4,4,4
Deepseek-V3-0324,Copilot,3249052943,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3183450593,4,5,4,4,4,5
Deepseek-V3-0324,Copilot,3077326559,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3109525942,5,4,5,4,4,4
Deepseek-V3-0324,Copilot,3159591262,5,4,5,4,4,4
Deepseek-V3-0324,Copilot,3134062748,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3267543045,5,5,4,5,3,4
Deepseek-V3-0324,Copilot,3161170447,5,4,5,4,3,4
Deepseek-V3-0324,Copilot,3079170931,4,4,4,4,4,4
Deepseek-V3-0324,Copilot,3105157105,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3273532426,5,5,4,5,4,5
Deepseek-V3-0324,Copilot,3213370706,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3189024935,5,5,5,4,4,4
Deepseek-V3-0324,Copilot,3214543609,5,5,4,4,4,5
Deepseek-V3-0324,Copilot,3276971958,5,5,5,4,3,4
Deepseek-V3-0324,Copilot,3237935468,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3109908968,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3199839671,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3265417735,4,4,4,4,4,4
Deepseek-V3-0324,Copilot,3136053629,5,5,4,4,4,4
Deepseek-V3-0324,Copilot,3157938220,5,5,4,4,4,5
Deepseek-V3-0324,Copilot,3081171929,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3214477918,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3074606452,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3241641326,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3251035072,4,5,4,4,3,4
Deepseek-V3-0324,Copilot,3138073133,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3194331813,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3212763311,5,5,5,4,3,5
Deepseek-V3-0324,Copilot,3088415850,5,5,4,4,3,4
Deepseek-V3-0324,Copilot,3183320251,5,5,5,5,4,4
Deepseek-V3-0324,Copilot,3177119690,4,5,4,4,4,4
Deepseek-V3-0324,Copilot,3113193447,3,2,3,2,2,3
Deepseek-V3-0324,Copilot,3173304702,5,5,5,5,3,5
Deepseek-V3-0324,Copilot,3236326288,4,5,4,5,4,4
Deepseek-V3-0324,Copilot,3176320310,4,5,4,4,3,4
Deepseek-V3-0324,Copilot,3206906907,4,4,4,5,3,4
Deepseek-V3-0324,Copilot,3181698676,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3204695643,4,4,4,3,3,4
Deepseek-V3-0324,Copilot,3172362186,5,5,5,5,3,5
Deepseek-V3-0324,Copilot,3258059378,4,5,4,4,4,4
Deepseek-V3-0324,Copilot,3115145732,5,4,4,5,3,4
Deepseek-V3-0324,Copilot,3136073133,4,5,4,4,4,4
Deepseek-V3-0324,Copilot,3209933068,5,4,5,4,3,4
Deepseek-V3-0324,Copilot,3198273572,5,5,4,4,4,5
Deepseek-V3-0324,Copilot,3131807508,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3262668155,5,5,5,4,3,5
Deepseek-V3-0324,Copilot,3173312690,5,4,5,4,4,5
Deepseek-V3-0324,Copilot,3206340161,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3254865327,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3074526770,5,5,5,4,4,4
Deepseek-V3-0324,Copilot,3174426696,5,5,4,3,3,4
Deepseek-V3-0324,Copilot,3168946396,5,4,4,4,4,4
Deepseek-V3-0324,Copilot,3141285079,5,5,4,4,4,5
Deepseek-V3-0324,Copilot,3212186764,5,5,4,5,3,4
Deepseek-V3-0324,Copilot,3267130547,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3276981682,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3180322641,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3224798225,5,5,4,5,4,5
Deepseek-V3-0324,Copilot,3217644664,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3142539176,5,5,4,4,5,5
Deepseek-V3-0324,Copilot,3237929957,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3226485376,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3131184648,3,2,3,2,2,3
Deepseek-V3-0324,Copilot,3095248361,5,4,4,4,4,4
Deepseek-V3-0324,Copilot,3168274624,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3238929100,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3184463362,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3098819508,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3150761777,5,5,4,5,3,4
Deepseek-V3-0324,Copilot,3176572345,5,5,4,4,4,5
Deepseek-V3-0324,Copilot,3146332801,5,5,5,5,3,5
Deepseek-V3-0324,Copilot,3138451569,4,4,3,4,3,4
Deepseek-V3-0324,Copilot,3123500242,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3076670977,5,4,4,4,3,5
Deepseek-V3-0324,Copilot,3081566388,5,5,4,3,4,4
Deepseek-V3-0324,Copilot,3154236165,5,5,4,4,4,4
Deepseek-V3-0324,Copilot,3226713871,5,5,4,5,4,4
Deepseek-V3-0324,Copilot,3089035322,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3221937633,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3208548860,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3265278926,5,5,4,4,4,4
Deepseek-V3-0324,Copilot,3136956439,5,4,4,4,3,4
Deepseek-V3-0324,Copilot,3199367326,4,5,4,3,3,5
Deepseek-V3-0324,Copilot,3232687467,5,5,4,5,3,5
Deepseek-V3-0324,Copilot,3203458460,5,5,5,5,3,5
Deepseek-V3-0324,Copilot,3153767187,5,5,4,4,4,4
Deepseek-V3-0324,Copilot,3123542432,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3074788987,4,4,4,3,3,4
Deepseek-V3-0324,Copilot,3104617640,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3210836309,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3144312641,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3132622672,4,5,4,4,4,5
Deepseek-V3-0324,Copilot,3241346467,5,5,4,5,4,4
Deepseek-V3-0324,Copilot,3224697505,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3081999258,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3258873519,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3155889109,5,5,5,4,3,4
Deepseek-V3-0324,Copilot,3112701610,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3222280386,5,5,4,4,3,4
Deepseek-V3-0324,Copilot,3117952456,4,5,4,4,3,4
Deepseek-V3-0324,Copilot,3224716812,4,1,3,3,1,4
Deepseek-V3-0324,Copilot,3246542146,5,4,4,3,3,4
Deepseek-V3-0324,Copilot,3258966275,4,4,4,4,4,4
Deepseek-V3-0324,Copilot,3273176070,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3178970320,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3217654347,5,5,4,4,4,4
Deepseek-V3-0324,Copilot,3236210481,4,5,4,4,4,4
Deepseek-V3-0324,Copilot,3211101810,4,4,4,3,3,4
Deepseek-V3-0324,Copilot,3218668999,5,4,4,5,3,4
Deepseek-V3-0324,Copilot,3127231883,5,5,4,4,4,5
Deepseek-V3-0324,Copilot,3226602604,5,5,4,4,4,5
Deepseek-V3-0324,Copilot,3220067260,5,5,4,5,3,4
Deepseek-V3-0324,Copilot,3159138988,4,2,3,1,2,3
Deepseek-V3-0324,Copilot,3155033567,4,4,4,4,4,4
Deepseek-V3-0324,Copilot,3165558236,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3241984328,5,4,4,5,3,4
Deepseek-V3-0324,Copilot,3230608495,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3152093177,4,4,4,4,3,4
Deepseek-V3-0324,Copilot,3164670085,5,5,4,4,4,4
Deepseek-V3-0324,Copilot,3216175364,5,5,4,4,4,5
Deepseek-V3-0324,Copilot,3091643325,5,4,5,4,4,4
Deepseek-V3-0324,Copilot,3168715494,4,4,4,4,4,4
Deepseek-V3-0324,Copilot,3150510293,5,5,5,5,4,5
Deepseek-V3-0324,Copilot,3164310033,5,5,4,4,3,4
Deepseek-V3-0324,Copilot,3184677944,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3179735644,5,4,4,5,4,5
Deepseek-V3-0324,Copilot,3252583512,5,5,4,4,3,5
Deepseek-V3-0324,Copilot,3093571464,4,4,4,2,3,4
Deepseek-V3-0324,Copilot,3119857154,5,4,4,4,4,4
Deepseek-V3-0324,Copilot,3125168618,4,5,4,4,3,4
Deepseek-V3-0324,Copilot,3148512814,5,5,5,4,4,5
Deepseek-V3-0324,Copilot,3199121335,4,4,3,4,3,4
Deepseek-V3-0324,Copilot,3125682958,5,5,5,4,4,4
Deepseek-V3-0324,Cursor,3256421862,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3185651562,1,3,1,4,1,1
Deepseek-V3-0324,Cursor,3138499041,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3208261414,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3207082361,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3197164048,2,3,1,3,1,2
Deepseek-V3-0324,Cursor,3226177127,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3216048319,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3208686693,2,3,2,3,1,3
Deepseek-V3-0324,Cursor,3138180288,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3185123770,4,3,2,4,1,4
Deepseek-V3-0324,Cursor,3209288102,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3204714993,5,5,4,4,5,4
Deepseek-V3-0324,Cursor,3229981468,4,3,3,4,2,4
Deepseek-V3-0324,Cursor,3252214522,4,3,3,4,2,4
Deepseek-V3-0324,Cursor,3126425225,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3229562306,1,3,1,3,1,1
Deepseek-V3-0324,Cursor,3203682664,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3217606165,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3100097668,4,4,3,4,4,4
Deepseek-V3-0324,Cursor,3200319091,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3194511305,3,3,3,3,3,4
Deepseek-V3-0324,Cursor,3204801996,5,4,4,4,2,4
Deepseek-V3-0324,Cursor,3209226572,3,4,3,4,3,3
Deepseek-V3-0324,Cursor,3225723629,4,4,3,3,2,4
Deepseek-V3-0324,Cursor,3275306468,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3266882116,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3226439497,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3233086533,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3186534822,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3219436111,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3186351773,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3192536220,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3211453517,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3219378763,5,4,4,5,4,4
Deepseek-V3-0324,Cursor,3130792767,4,5,4,4,3,4
Deepseek-V3-0324,Cursor,3204701804,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3197512041,1,3,1,3,1,1
Deepseek-V3-0324,Cursor,3246458539,4,4,3,3,2,4
Deepseek-V3-0324,Cursor,3248717689,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3207062310,4,3,2,3,3,4
Deepseek-V3-0324,Cursor,3262576339,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3173323784,3,3,2,3,2,3
Deepseek-V3-0324,Cursor,3216251590,1,3,1,4,1,1
Deepseek-V3-0324,Cursor,3163448583,2,2,1,4,1,2
Deepseek-V3-0324,Cursor,3236431483,5,4,4,4,4,4
Deepseek-V3-0324,Cursor,3225554906,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3129474936,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3205824852,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3231259535,5,4,4,4,5,4
Deepseek-V3-0324,Cursor,3227586993,5,4,4,4,4,4
Deepseek-V3-0324,Cursor,3245368580,2,2,1,2,1,2
Deepseek-V3-0324,Cursor,3148216316,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3241336803,4,4,4,3,3,4
Deepseek-V3-0324,Cursor,3209950136,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3165232120,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3215328044,4,4,4,5,1,4
Deepseek-V3-0324,Cursor,3177212628,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3135086425,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3191492236,4,3,3,4,2,4
Deepseek-V3-0324,Cursor,3203419343,3,4,2,4,2,3
Deepseek-V3-0324,Cursor,3197014165,2,3,1,4,1,3
Deepseek-V3-0324,Cursor,3185528165,4,4,2,2,1,4
Deepseek-V3-0324,Cursor,3214915262,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3196991617,2,3,1,4,1,2
Deepseek-V3-0324,Cursor,3197648678,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3192915419,1,3,1,3,1,1
Deepseek-V3-0324,Cursor,3276074588,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3209314145,1,4,1,4,1,1
Deepseek-V3-0324,Cursor,3190398427,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3147302152,4,4,4,5,2,4
Deepseek-V3-0324,Cursor,3216819371,1,3,1,3,1,1
Deepseek-V3-0324,Cursor,3126127102,4,4,4,4,3,3
Deepseek-V3-0324,Cursor,3275641262,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3225967826,3,4,2,4,2,4
Deepseek-V3-0324,Cursor,3135203702,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3199940608,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3188697837,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3244010965,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3139974947,4,3,3,4,2,4
Deepseek-V3-0324,Cursor,3244192229,5,5,4,4,3,4
Deepseek-V3-0324,Cursor,3132733770,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3131003811,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3190067492,4,4,3,5,2,4
Deepseek-V3-0324,Cursor,3183028327,2,3,2,4,1,3
Deepseek-V3-0324,Cursor,3127155887,4,4,4,5,3,4
Deepseek-V3-0324,Cursor,3236303099,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3169522980,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3189762646,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3163329497,4,3,3,3,2,4
Deepseek-V3-0324,Cursor,3217128982,4,4,4,5,4,4
Deepseek-V3-0324,Cursor,3246647416,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3160612322,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3186317136,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3215800618,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3255122635,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3191139773,3,2,2,3,1,2
Deepseek-V3-0324,Cursor,3202330170,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3173843128,4,3,3,4,2,3
Deepseek-V3-0324,Cursor,3233495429,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3233537204,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3275521807,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3260361394,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3172940339,5,5,4,5,3,4
Deepseek-V3-0324,Cursor,3196071489,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3158063573,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3229713829,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3128413591,4,4,3,3,3,4
Deepseek-V3-0324,Cursor,3196117219,2,3,1,3,1,2
Deepseek-V3-0324,Cursor,3248206137,2,3,2,4,1,1
Deepseek-V3-0324,Cursor,3203262102,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3206119599,4,3,3,4,3,4
Deepseek-V3-0324,Cursor,3259345083,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3182656631,1,3,1,4,1,1
Deepseek-V3-0324,Cursor,3144124705,5,5,4,4,4,4
Deepseek-V3-0324,Cursor,3251944582,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3238209592,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3190002218,3,3,2,5,1,4
Deepseek-V3-0324,Cursor,3154800493,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3254458373,3,4,3,4,1,3
Deepseek-V3-0324,Cursor,3194931081,4,4,3,4,1,4
Deepseek-V3-0324,Cursor,3249030275,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3232826145,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3161570045,4,5,4,5,3,4
Deepseek-V3-0324,Cursor,3227789654,4,4,2,4,2,4
Deepseek-V3-0324,Cursor,3133810693,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3199386033,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3225540340,5,5,4,4,3,5
Deepseek-V3-0324,Cursor,3245242601,4,3,3,4,2,4
Deepseek-V3-0324,Cursor,3202615854,4,4,3,3,2,4
Deepseek-V3-0324,Cursor,3140117936,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3222147217,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3243309637,2,3,2,3,1,3
Deepseek-V3-0324,Cursor,3198318576,3,4,2,4,2,4
Deepseek-V3-0324,Cursor,3121531407,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3219603517,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3156345426,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3210760092,5,4,4,3,4,5
Deepseek-V3-0324,Cursor,3201181693,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3239615601,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3215059146,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3256551951,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3169584730,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3211199088,2,3,1,4,1,2
Deepseek-V3-0324,Cursor,3176341969,4,4,3,3,3,4
Deepseek-V3-0324,Cursor,3266424520,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3224591224,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3244090776,4,4,4,4,5,4
Deepseek-V3-0324,Cursor,3192381117,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3235022042,1,3,1,3,1,1
Deepseek-V3-0324,Cursor,3219088212,4,4,3,3,3,4
Deepseek-V3-0324,Cursor,3265090887,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3231613528,3,4,3,4,3,3
Deepseek-V3-0324,Cursor,3192275043,2,3,1,4,1,2
Deepseek-V3-0324,Cursor,3196798034,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3190039936,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3150339717,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3192980020,4,3,3,4,2,4
Deepseek-V3-0324,Cursor,3214085574,4,4,4,4,4,4
Deepseek-V3-0324,Cursor,3190009860,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3275929693,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3215789603,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3228836498,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3233855622,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3246272592,3,3,2,3,2,3
Deepseek-V3-0324,Cursor,3130705487,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3220206182,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3196925778,2,4,1,4,1,2
Deepseek-V3-0324,Cursor,3219412274,4,4,2,4,1,4
Deepseek-V3-0324,Cursor,3185534745,4,3,2,4,1,4
Deepseek-V3-0324,Cursor,3200693942,4,4,3,4,4,4
Deepseek-V3-0324,Cursor,3191323328,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3197912748,3,4,3,3,2,4
Deepseek-V3-0324,Cursor,3192997231,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3232422158,4,4,4,3,4,4
Deepseek-V3-0324,Cursor,3255274706,4,4,3,4,3,4
Deepseek-V3-0324,Cursor,3192813466,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3226748763,4,4,2,4,2,4
Deepseek-V3-0324,Cursor,3117811205,5,4,4,4,3,5
Deepseek-V3-0324,Cursor,3223167355,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3180025177,2,3,2,3,3,3
Deepseek-V3-0324,Cursor,3150026775,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3189869976,5,4,4,4,4,4
Deepseek-V3-0324,Cursor,3260378764,1,3,1,4,1,1
Deepseek-V3-0324,Cursor,3207069168,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3219513244,5,4,4,4,4,4
Deepseek-V3-0324,Cursor,3226745365,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3189792652,4,2,3,1,3,4
Deepseek-V3-0324,Cursor,3217417909,1,3,1,3,1,1
Deepseek-V3-0324,Cursor,3242573593,5,4,4,4,2,4
Deepseek-V3-0324,Cursor,3258418757,5,4,4,4,3,4
Deepseek-V3-0324,Cursor,3219767151,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3213826108,4,3,3,3,2,4
Deepseek-V3-0324,Cursor,3125782878,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3151748196,4,5,4,5,4,4
Deepseek-V3-0324,Cursor,3194020697,4,4,4,4,3,4
Deepseek-V3-0324,Cursor,3187071889,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3252061066,4,4,4,4,2,4
Deepseek-V3-0324,Cursor,3190006754,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3195738163,4,4,3,4,2,4
Deepseek-V3-0324,Cursor,3245421376,3,3,3,4,1,3
